cargo,empresa,salario_base,localizacao,modalidade_trabalho,nivel,experiencia,tipo_contrato,remuneracao_total_anual,remuneracao_inclui,salario_base_detalhado,bonus_anual,relacao_empresa,area_especializacao,beneficios,remuneracao_total_mensal,Apoio psicológico,Auxílio Creche,Auxílio Educação,Auxílio Internet,Café Grátis,Celular Corporativo,Day off no aniversário,Gympass,Gympass ou subsídio para academia,Home Office,Home office,Horas extras,Horário Flexível,Horário flexível,Insalubridade ou periculosidade,Licença maternidade estendida,Licença paternidade estendida,Não informado,PLR,Participação nos Lucros e Resultados (PLR),Plano Odontológico,Plano de Saúde,Plano de saúde,Previdência privada,Seguro de vida,Stock Options,Vale Alimentação,Vale Refeição,Vale Transporte,Vale-alimentação,Vale-refeição,Viagens,estado,texto_vaga
Data Engineer,Pagbank,6.3,Pernambuco,Remoto,Júnior,3.5 anos de experiência,CLT,96.579,"Inclui bônus, PLR, stock options e comissões",83.979,12.600,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Creche | Plano de Saúde | Plano Odontológico | Home Office | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,8.048,sim,sim,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,PE,Data Engineer Júnior PE Remoto
Data Engineer,Boston Consulting Group (BCG),10.0,"São Paulo, São Paulo",Híbrido,Pleno,3 anos de experiência,CLT,171.96,"Inclui bônus, PLR, stock options e comissões",133.3,12.000,Saiu da empresa em 2024 (ex-funcionário),Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Viagens | Celular Corporativo | Participação nos Lucros e Resultados (PLR) | Gympass ou subsídio para academia | Licença maternidade estendida | Licença paternidade estendida,14.33,nao,sim,sim,sim,nao,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,nao,nao,sim,sim,nao,nao,nao,sim,SP,Data Engineer Pleno SP Híbrido
Data Engineer,Banco Santander,7.0,"São Paulo, São Paulo",Híbrido,Júnior,2 anos de experiência,CLT,123.31,"Inclui bônus, PLR, stock options e comissões",93.31,30.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,10.276,sim,sim,sim,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Engineer Júnior SP Híbrido
Data Engineer,3CON IT & DIGITAL,8.5,"Rio de Janeiro, Rio de Janeiro",Remoto,Pleno,3.5 anos de experiência,CLT,113.305,"Inclui bônus, PLR, stock options e comissões",113.305,Não informado,Saiu da empresa em 2025 (ex-funcionário),Ciência de dados e Big data,Vale Alimentação | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Gympass ou subsídio para academia,9.442,nao,nao,sim,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,RJ,Data Engineer Pleno RJ Remoto
Data Engineer,AnotAi,14.0,"São Paulo, São Paulo",Remoto,Sênior,4 anos de experiência,CLT,186.62,"Inclui bônus, PLR, stock options e comissões",186.62,Não informado,Funcionário em março de 2025,Desenvolvimento de APIs (Back-End),Vale Refeição | Plano de Saúde | Gympass ou subsídio para academia | Apoio psicológico,15.552,sim,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,SP,Data Engineer Sênior SP Remoto
Data Engineer,Econodata,5.7,"São Paulo, São Paulo",Remoto,Sênior,2.5 anos de experiência,CLT,75.981,"Inclui bônus, PLR, stock options e comissões",75.981,Não informado,Funcionário em março de 2025,Não informado,Vale Alimentação | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Gympass ou subsídio para academia,6.332,nao,nao,sim,sim,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,SP,Data Engineer Sênior SP Remoto
Data Engineer,Banco Itaú,11.85,"São Paulo, São Paulo",Híbrido,Pleno,6 anos de experiência,CLT,189.961,"Inclui bônus, PLR, stock options e comissões",157.961,32.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Viagens | Café Grátis | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico,15.83,sim,sim,sim,sim,sim,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,sim,SP,Data Engineer Pleno SP Híbrido
Data Engineer,TAKING RESULTS E INFORMÁTICA,14.08,"São Paulo, São Paulo",Remoto,Pleno,6 anos de experiência,PJ,168.96,"Inclui bônus, PLR, stock options e comissões",168.96,Não informado,Funcionário em março de 2025,Banco de Dados,Home Office | Horas extras | Gympass ou subsídio para academia | Apoio psicológico,14.08,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,SP,Data Engineer Pleno SP Remoto
Data Engineer,Banco BMG,2.56,"São Paulo, São Paulo",Remoto,Estagiário,1 ano de experiência,Estágio,30.72,"Inclui bônus, PLR, stock options e comissões",30.72,Não informado,Saiu da empresa em 2024 (ex-funcionário),DevOps,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida,2.56,sim,sim,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Engineer Estagiário SP Remoto
Data Engineer,Serasa experian,5.3,São Paulo,Híbrido,Júnior,2 anos de experiência,CLT,70.649,"Inclui bônus, PLR, stock options e comissões",70.649,Não informado,Funcionário em março de 2025,Outra,Vale Alimentação | Vale Transporte | Auxílio Creche | Plano de Saúde | Plano Odontológico | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,5.887,sim,sim,nao,nao,sim,nao,nao,nao,sim,nao,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,nao,sim,nao,nao,nao,SP,Data Engineer Júnior SP Híbrido
Data Engineer,Mutant,7.21,"Belo Horizonte, Minas Gerais",Remoto,Pleno,4 anos de experiência,CLT,96.109,"Inclui bônus, PLR, stock options e comissões",96.109,Não informado,Funcionário em março de 2025,Engenharia de Software,Vale Refeição | Vale Alimentação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,8.009,sim,nao,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,MG,Data Engineer Pleno MG Remoto
Data Engineer,Compass UOL,7.639,Pernambuco,Remoto,Pleno,4 anos de experiência,CLT,101.828,"Inclui bônus, PLR, stock options e comissões",101.828,Não informado,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário,8.486,nao,nao,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,PE,Data Engineer Pleno PE Remoto
Data Engineer,BRF S.A.,6.5,"Curitiba, Paraná",Híbrido,Pleno,3 anos de experiência,CLT,93.145,"Inclui bônus, PLR, stock options e comissões",86.645,6.500,Funcionário em março de 2025,Não informado,Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Licença paternidade estendida,7.762,nao,nao,nao,nao,nao,nao,sim,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,nao,sim,nao,nao,nao,PR,Data Engineer Pleno PR Híbrido
Data Engineer,Lima consulting Brasil,8.0,"Goiânia, Goiás",Remoto,Pleno,4 anos de experiência,CLT,125.306,"Inclui bônus, PLR, stock options e comissões",106.64,16.000,Funcionário em março de 2025,Engenharia de Dados,Vale Refeição | Vale Alimentação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Viagens | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença paternidade estendida,10.442,sim,nao,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,sim,GO,Data Engineer Pleno GO Remoto
Data Engineer,Banco Itaú,9.8,"São Paulo, São Paulo",Remoto,Pleno,5 anos de experiência,CLT,156.634,"Inclui bônus, PLR, stock options e comissões",130.634,26.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Participação nos Lucros e Resultados (PLR) | Previdência privada | Gympass ou subsídio para academia | Day off no aniversário | Licença maternidade estendida | Licença paternidade estendida,13.053,nao,sim,nao,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,nao,nao,sim,sim,sim,nao,nao,nao,SP,Data Engineer Pleno SP Remoto
Data Engineer,Sympla,8.5,"Belo Horizonte, Minas Gerais",Remoto,Pleno,4 anos de experiência,CLT,121.805,"Inclui bônus, PLR, stock options e comissões",113.305,8.500,Funcionário em março de 2025,Dados,Vale Refeição | Vale Alimentação | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,10.15,sim,sim,sim,sim,sim,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,MG,Data Engineer Pleno MG Remoto
Data Engineer,Tdw bi consulting,3.325,"São Paulo, São Paulo",Híbrido,Júnior,2.6 anos de experiência,CLT,44.322,"Inclui bônus, PLR, stock options e comissões",44.322,Não informado,Funcionário em março de 2025,Engenharia de dados,Vale Refeição | Vale Alimentação | Vale Transporte | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Celular Corporativo | Café Grátis | Day off no aniversário,3.694,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,sim,sim,sim,nao,nao,nao,SP,Data Engineer Júnior SP Híbrido
Data Engineer,GAVB Consulting,10.6,"Canoas, Rio Grande do Sul",Remoto,Sênior,5 anos de experiência,CLT,166.298,"Inclui bônus, PLR, stock options e comissões",141.298,25.000,Funcionário em março de 2025,Não informado,Vale Refeição | Vale Alimentação | Auxílio Creche | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,13.858,sim,sim,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,RS,Data Engineer Sênior RS Remoto
Data Engineer,BrasilPrev,10.0,"São Paulo, São Paulo",Híbrido,Pleno,6 anos de experiência,CLT,165.961,"Inclui bônus, PLR, stock options e comissões",133.3,10.000,Funcionário em março de 2025,"Aplicações (Salesforce, Workday, etc.)",Vale Refeição | Vale Alimentação | Auxílio Creche | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Licença maternidade estendida | Licença paternidade estendida,13.83,nao,sim,sim,nao,nao,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,SP,Data Engineer Pleno SP Híbrido
Data Engineer,Soluti Certificadora Digital,5.0,Goiás,Remoto,Júnior,2 anos de experiência,CLT,66.65,"Inclui bônus, PLR, stock options e comissões",66.65,Não informado,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Plano de Saúde | Plano Odontológico | Home Office | Gympass ou subsídio para academia | Day off no aniversário,5.554,nao,nao,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,GO,Data Engineer Júnior GO Remoto
Data Engineer,GFT Technologies,7.5,"Brasília, Distrito Federal",Remoto,Pleno,1.83 anos de experiência,CLT,99.975,"Inclui bônus, PLR, stock options e comissões",99.975,Não informado,Funcionário em março de 2025,Inteligência Artificial / Machine Learning,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Horas extras | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico,8.331,sim,sim,sim,sim,nao,nao,nao,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,DF,Data Engineer Pleno DF Remoto
Data Engineer,Globant,9.9,"São Paulo, São Paulo",Remoto,Pleno,8 anos de experiência,CLT,133.967,"Inclui bônus, PLR, stock options e comissões",131.967,2.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,11.164,sim,sim,sim,sim,sim,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,SP,Data Engineer Pleno SP Remoto
Data Engineer,Riskified,37.5,São Paulo,Remoto,Sênior,12 anos de experiência,CLT,566.875,"Inclui bônus, PLR, stock options e comissões",499.875,27.000,Saiu da empresa em 2025 (ex-funcionário),Desenvolvimento de APIs (Back-End),Vale Refeição | Vale Alimentação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Seguro de vida | Stock Options | Licença maternidade estendida | Licença paternidade estendida,47.24,nao,nao,nao,sim,nao,nao,nao,nao,nao,sim,nao,nao,nao,nao,nao,sim,sim,nao,nao,nao,sim,sim,nao,nao,sim,sim,sim,sim,nao,nao,nao,nao,SP,Data Engineer Sênior SP Remoto
Data Engineer,ExxonMobil,8.0,"Curitiba, Paraná",Presencial,Pleno,2 anos de experiência,CLT,114.64,"Inclui bônus, PLR, stock options e comissões",106.64,8.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Plano de Saúde | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,9.553,sim,nao,nao,nao,nao,nao,sim,nao,sim,nao,nao,nao,nao,nao,nao,nao,nao,nao,nao,sim,nao,sim,nao,nao,sim,nao,nao,sim,nao,nao,nao,nao,PR,Data Engineer Pleno PR Presencial
Data Engineer,Banco Itaú,10.9,"São Paulo, São Paulo",Híbrido,Pleno,6 anos de experiência,CLT,175.297,"Inclui bônus, PLR, stock options e comissões",145.297,30.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico,14.608,sim,sim,sim,sim,nao,nao,nao,nao,sim,sim,nao,nao,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Engineer Pleno SP Híbrido
Data Engineer,Pagbank,11.8,"São Paulo, São Paulo",Presencial,Sênior,7 anos de experiência,CLT,204.494,"Inclui bônus, PLR, stock options e comissões",157.294,47.200,Funcionário em março de 2025,Outra,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Plano de Saúde | Plano Odontológico | Home Office | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,17.041,sim,sim,nao,nao,nao,nao,sim,nao,sim,sim,nao,nao,nao,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Engineer Sênior SP Presencial
Data Engineer,Avenue Code,15.0,São Paulo,Remoto,Sênior,5 anos de experiência,CLT,211.614,"Inclui bônus, PLR, stock options e comissões",199.95,1.000,Funcionário em março de 2025,DevOps,Vale Alimentação | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Viagens | Participação nos Lucros e Resultados (PLR) | Horas extras | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico,17.635,sim,nao,sim,sim,nao,nao,sim,nao,sim,sim,nao,sim,sim,nao,nao,nao,nao,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,nao,nao,nao,nao,sim,SP,Data Engineer Sênior SP Remoto
Data Engineer,Banco Itaú,12.958,"São Paulo, São Paulo",Híbrido,Sênior,1 ano de experiência,CLT,212.035,"Inclui bônus, PLR, stock options e comissões",172.73,39.305,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Auxílio Internet | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Café Grátis | Participação nos Lucros e Resultados (PLR) | Previdência privada | Seguro de vida | Gympass ou subsídio para academia | Apoio psicológico | Licença maternidade estendida | Licença paternidade estendida,17.67,sim,sim,sim,sim,sim,nao,nao,nao,sim,sim,nao,nao,sim,nao,nao,sim,sim,nao,nao,sim,sim,sim,nao,sim,sim,nao,sim,sim,sim,nao,nao,nao,SP,Data Engineer Sênior SP Híbrido
Data Engineer,Creditas,9.2,"São Paulo, São Paulo",Remoto,Pleno,3 anos de experiência,CLT,132.636,"Inclui bônus, PLR, stock options e comissões",122.636,10.000,Funcionário em março de 2025,Banco de Dados,Vale Refeição | Vale Alimentação | Vale Transporte | Auxílio Creche | Auxílio Educação | Plano de Saúde | Plano Odontológico | Home Office | Horário Flexível | Viagens | Café Grátis | Participação nos Lucros e Resultados (PLR) | Seguro de vida | Gympass ou subsídio para academia | Day off no aniversário | Apoio psicológico | Licença paternidade estendida,11.053,sim,sim,sim,nao,sim,nao,sim,nao,sim,sim,nao,nao,sim,nao,nao,nao,sim,nao,nao,sim,sim,sim,nao,nao,sim,nao,sim,sim,sim,nao,nao,sim,SP,Data Engineer Pleno SP Remoto
